Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU2636,46.22,13,925,8031.77,Unknown,87,15,96,25,Carrier C,322.77,Supplier 4,Mumbai,4,156,27,99.01,Fail,3.825921,Sea,Route A,192.4
cosmetics,SKU2637,94.06,34,460,9070.03,Male,88,4,49,12,Carrier C,773.91,Supplier 5,Delhi,23,942,1,62.95,Pass,3.33257,Road,Route B,320.51
cosmetics,SKU2638,25.42,62,758,4943.86,Unknown,22,4,55,29,Carrier A,982.48,Supplier 5,Kolkata,7,365,1,45.48,Fail,2.806669,Sea,Route A,531.55
cosmetics,SKU2639,21.59,41,208,7938.94,Unknown,27,12,60,5,Carrier C,658.71,Supplier 4,Mumbai,29,756,17,44.29,Pass,2.969414,Air,Route C,655.33
haircare,SKU2640,36.44,54,490,4576.75,Male,14,21,40,25,Carrier A,809.71,Supplier 3,Kolkata,17,232,20,48.62,Pass,0.640111,Road,Route A,272.33
cosmetics,SKU2641,54.23,41,653,5946.8,Non-binary,31,10,50,3,Carrier A,201.22,Supplier 2,Mumbai,11,273,12,91.39,Fail,0.014376,Air,Route B,894.54
skincare,SKU2642,14.76,90,672,2576.26,Unknown,26,11,85,23,Carrier C,594.64,Supplier 2,Delhi,13,320,9,49.51,Pass,2.742761,Air,Route A,343.16
cosmetics,SKU2643,26.34,53,347,5756.67,Unknown,53,10,14,28,Carrier A,642.03,Supplier 1,Kolkata,13,127,27,90.96,Pass,1.617344,Road,Route C,319.4
cosmetics,SKU2644,65.51,72,676,1608.25,Unknown,3,18,76,1,Carrier B,93.94,Supplier 5,Delhi,6,714,5,37.67,Pass,2.504997,Rail,Route A,863.65
haircare,SKU2645,41.44,55,772,7334.05,Male,96,11,29,17,Carrier A,759.75,Supplier 1,Chennai,5,267,7,25.27,Fail,2.361652,Rail,Route B,848.29
haircare,SKU2646,20.73,25,63,7143.77,Unknown,49,12,85,8,Carrier B,970.38,Supplier 4,Bangalore,29,663,26,55.25,Pass,3.946679,Rail,Route B,353.24
skincare,SKU2647,7.7,66,923,4626.92,Male,98,13,20,13,Carrier C,953.49,Supplier 3,Mumbai,22,962,3,25.03,Pending,4.310277,Sea,Route C,577.78
cosmetics,SKU2648,57.02,88,699,5407.45,Male,14,6,34,20,Carrier B,129.39,Supplier 5,Bangalore,23,348,6,89.31,Pass,1.920272,Rail,Route A,760.98
cosmetics,SKU2649,46.9,36,155,2390.47,Female,95,17,26,23,Carrier C,357.93,Supplier 5,Chennai,14,867,29,91.55,Pass,4.746829,Air,Route C,274.94
cosmetics,SKU2650,7.98,99,304,7144.17,Unknown,16,20,89,7,Carrier C,799.84,Supplier 4,Bangalore,17,665,3,34.97,Pending,2.928026,Road,Route A,495.56
skincare,SKU2651,78.06,30,947,2266.82,Male,16,26,6,5,Carrier C,680.04,Supplier 3,Kolkata,22,892,6,38.34,Fail,1.940811,Air,Route A,343.05
cosmetics,SKU2652,36.11,34,362,5923.7,Non-binary,53,23,55,12,Carrier B,99.4,Supplier 2,Delhi,1,142,5,23.43,Fail,4.301857,Rail,Route A,237.2
cosmetics,SKU2653,45.1,11,329,5824.26,Female,98,21,19,16,Carrier C,80.88,Supplier 1,Chennai,24,896,17,64.3,Pending,0.077236,Road,Route A,656.29
skincare,SKU2654,90.56,64,223,6285.97,Male,65,9,88,29,Carrier A,359.33,Supplier 1,Delhi,15,343,6,69.9,Fail,1.982923,Road,Route C,390.07
cosmetics,SKU2655,48.54,90,697,4422.68,Unknown,12,18,94,26,Carrier A,453.22,Supplier 1,Kolkata,6,955,15,67.41,Pending,3.863888,Air,Route C,120.51
cosmetics,SKU2656,98.62,64,41,6806.0,Female,8,15,80,23,Carrier A,738.91,Supplier 3,Chennai,9,854,29,50.97,Fail,0.35298,Sea,Route A,656.03
cosmetics,SKU2657,42.94,41,892,1052.33,Male,89,11,25,13,Carrier C,571.24,Supplier 3,Bangalore,5,483,22,77.53,Pass,2.971417,Rail,Route C,810.16
cosmetics,SKU2658,36.04,56,455,7565.73,Non-binary,69,8,15,22,Carrier B,218.39,Supplier 3,Kolkata,27,722,26,55.37,Pending,2.85275,Sea,Route C,874.51
skincare,SKU2659,88.16,28,349,2571.37,Unknown,99,1,61,2,Carrier A,853.92,Supplier 1,Mumbai,14,174,25,40.61,Fail,2.698849,Rail,Route B,801.55
skincare,SKU2660,38.55,67,951,1969.02,Unknown,94,19,87,4,Carrier A,382.51,Supplier 2,Mumbai,9,869,25,64.0,Pass,0.307811,Rail,Route A,816.61
haircare,SKU2661,43.93,25,683,7595.79,Female,6,14,38,22,Carrier B,130.59,Supplier 3,Chennai,9,121,15,91.4,Pending,4.25411,Air,Route A,586.16
cosmetics,SKU2662,91.54,18,179,3814.99,Male,44,29,58,17,Carrier A,463.27,Supplier 5,Bangalore,11,450,1,71.47,Fail,1.190378,Air,Route A,265.26
skincare,SKU2663,57.37,27,450,5898.32,Female,95,12,84,4,Carrier B,171.5,Supplier 4,Kolkata,3,483,3,42.18,Fail,2.054604,Sea,Route C,708.29
cosmetics,SKU2664,77.86,94,484,7423.6,Non-binary,67,23,74,5,Carrier A,295.17,Supplier 5,Mumbai,28,152,29,32.92,Fail,0.689811,Air,Route B,952.55
skincare,SKU2665,24.25,71,487,2512.15,Non-binary,91,17,51,8,Carrier A,121.46,Supplier 3,Mumbai,12,705,18,29.24,Pending,0.163954,Air,Route C,415.3
skincare,SKU2666,51.44,39,599,9155.48,Female,88,7,46,7,Carrier A,507.1,Supplier 3,Chennai,18,873,29,68.92,Pass,1.401783,Air,Route A,360.98
haircare,SKU2667,14.92,95,366,4991.13,Male,75,19,92,7,Carrier C,458.9,Supplier 5,Kolkata,6,222,21,20.41,Pass,0.806681,Road,Route C,260.76
haircare,SKU2668,48.91,75,475,3954.96,Male,54,14,86,12,Carrier A,448.02,Supplier 2,Bangalore,10,125,17,80.39,Pending,0.926154,Rail,Route A,276.37
skincare,SKU2669,73.06,32,249,4828.05,Female,81,29,12,28,Carrier A,366.33,Supplier 4,Chennai,26,399,10,83.13,Fail,3.490747,Road,Route C,325.27
cosmetics,SKU2670,81.23,60,804,8627.34,Unknown,15,7,15,24,Carrier A,201.42,Supplier 3,Kolkata,21,166,18,99.88,Pending,2.304888,Road,Route B,622.75
haircare,SKU2671,85.87,52,390,8235.72,Non-binary,98,1,41,11,Carrier B,616.76,Supplier 1,Chennai,29,121,14,87.64,Pass,3.31292,Rail,Route B,980.5
haircare,SKU2672,17.57,66,674,5687.44,Male,72,5,1,13,Carrier C,769.3,Supplier 4,Bangalore,8,992,14,32.28,Fail,4.905156,Rail,Route B,680.13
skincare,SKU2673,74.44,19,215,2053.97,Female,45,5,31,1,Carrier B,769.51,Supplier 5,Kolkata,12,761,17,71.7,Fail,1.858966,Rail,Route A,108.71
skincare,SKU2674,46.99,25,384,7896.84,Male,1,3,84,5,Carrier A,480.42,Supplier 4,Bangalore,19,858,24,59.97,Fail,0.57606,Rail,Route A,649.05
cosmetics,SKU2675,30.21,66,91,8360.2,Unknown,31,21,15,4,Carrier A,503.14,Supplier 4,Delhi,11,335,1,25.8,Pending,1.072417,Rail,Route A,453.46
haircare,SKU2676,39.81,22,164,6945.49,Male,21,14,20,8,Carrier C,328.31,Supplier 3,Bangalore,15,838,16,66.83,Pass,4.947946,Air,Route A,547.57
haircare,SKU2677,7.95,91,72,1335.92,Non-binary,30,8,29,27,Carrier A,761.07,Supplier 1,Delhi,8,316,15,52.21,Pending,1.701842,Sea,Route B,543.03
haircare,SKU2678,55.38,44,551,1529.92,Female,37,16,8,5,Carrier C,602.05,Supplier 1,Kolkata,6,897,4,39.76,Pending,0.061601,Sea,Route A,940.37
cosmetics,SKU2679,92.07,96,81,2745.77,Female,39,15,79,26,Carrier A,943.29,Supplier 1,Kolkata,5,368,22,81.38,Fail,3.434078,Rail,Route A,665.05
haircare,SKU2680,38.44,55,377,5256.1,Non-binary,63,7,53,28,Carrier A,51.31,Supplier 1,Delhi,29,611,6,27.31,Fail,2.811622,Rail,Route C,999.49
cosmetics,SKU2681,12.24,25,249,7681.82,Unknown,54,8,58,29,Carrier B,816.78,Supplier 3,Mumbai,23,472,18,47.98,Pending,1.88298,Rail,Route C,951.31
skincare,SKU2682,26.72,60,531,8177.34,Non-binary,3,2,28,20,Carrier B,747.76,Supplier 2,Delhi,3,533,2,90.95,Pass,2.724735,Sea,Route B,653.05
haircare,SKU2683,98.76,62,453,5761.98,Non-binary,64,22,93,26,Carrier A,287.17,Supplier 1,Delhi,27,303,10,51.51,Pending,3.163338,Air,Route A,201.5
haircare,SKU2684,68.97,20,604,5944.0,Unknown,67,16,35,25,Carrier A,255.59,Supplier 1,Delhi,4,991,27,53.38,Pass,3.863717,Road,Route C,545.03
cosmetics,SKU2685,21.55,11,565,9799.76,Female,66,13,54,2,Carrier B,856.35,Supplier 4,Delhi,16,162,9,96.48,Pending,0.12997,Sea,Route B,501.8
haircare,SKU2686,57.69,46,69,2389.89,Unknown,86,10,15,14,Carrier B,218.04,Supplier 4,Kolkata,25,574,18,39.53,Fail,1.900358,Air,Route B,332.51
skincare,SKU2687,57.45,94,680,5731.72,Male,56,18,57,17,Carrier B,332.99,Supplier 4,Chennai,1,977,7,40.52,Fail,1.705161,Rail,Route A,191.04
cosmetics,SKU2688,6.45,20,87,9175.6,Unknown,68,20,55,15,Carrier C,929.61,Supplier 5,Kolkata,23,162,13,96.01,Pass,4.878807,Road,Route A,300.6
haircare,SKU2689,73.06,60,276,1166.78,Unknown,67,26,62,24,Carrier A,646.85,Supplier 5,Mumbai,21,786,18,75.61,Pass,4.142175,Rail,Route B,501.02
haircare,SKU2690,33.51,26,420,9638.09,Unknown,83,23,52,19,Carrier B,164.72,Supplier 5,Bangalore,5,618,10,55.65,Fail,2.806978,Rail,Route A,126.01
skincare,SKU2691,82.02,25,869,6615.99,Male,11,1,34,14,Carrier B,163.49,Supplier 5,Chennai,17,397,10,56.57,Pending,3.583404,Sea,Route B,482.64
skincare,SKU2692,78.29,60,150,4651.95,Male,11,21,9,5,Carrier B,62.52,Supplier 5,Delhi,14,296,9,37.23,Pass,3.151339,Rail,Route A,589.6
haircare,SKU2693,25.71,4,211,8983.29,Female,84,11,85,3,Carrier A,105.88,Supplier 2,Bangalore,5,501,6,43.47,Fail,3.48861,Road,Route A,536.46
cosmetics,SKU2694,63.34,58,91,6684.79,Male,30,7,36,22,Carrier A,914.02,Supplier 3,Delhi,15,922,6,60.26,Fail,2.371759,Road,Route C,233.49
skincare,SKU2695,52.42,67,394,6571.47,Male,69,25,91,19,Carrier A,639.62,Supplier 2,Delhi,26,962,13,60.42,Pending,2.295606,Air,Route A,644.19
haircare,SKU2696,53.02,14,74,7533.11,Male,93,24,92,7,Carrier B,304.9,Supplier 3,Mumbai,26,609,23,35.75,Pending,3.740222,Rail,Route A,219.01
cosmetics,SKU2697,56.82,44,104,4623.29,Unknown,10,5,39,14,Carrier C,917.12,Supplier 3,Bangalore,3,844,1,24.12,Pending,2.499222,Air,Route C,394.61
haircare,SKU2698,88.08,7,429,1388.66,Non-binary,8,29,24,1,Carrier A,588.74,Supplier 1,Delhi,23,805,23,95.65,Pass,3.379685,Air,Route B,661.45
skincare,SKU2699,62.75,87,80,2745.52,Non-binary,29,25,23,17,Carrier C,553.9,Supplier 1,Kolkata,7,700,18,65.88,Pending,4.782311,Sea,Route C,436.16
cosmetics,SKU2700,21.18,65,72,4195.63,Unknown,66,15,28,19,Carrier C,397.66,Supplier 2,Bangalore,23,507,23,81.11,Pending,2.156895,Road,Route A,506.59
skincare,SKU2701,8.9,37,78,7089.67,Female,44,4,5,9,Carrier A,98.95,Supplier 1,Mumbai,8,701,21,96.21,Pass,1.244753,Air,Route C,894.1
cosmetics,SKU2702,42.58,81,681,4096.17,Female,59,14,46,27,Carrier C,578.95,Supplier 2,Bangalore,15,633,12,61.53,Pending,0.481257,Sea,Route B,213.82
haircare,SKU2703,94.26,25,193,5608.83,Male,81,28,48,29,Carrier C,326.9,Supplier 1,Kolkata,11,752,29,47.26,Pass,2.784256,Road,Route A,987.38
cosmetics,SKU2704,16.44,4,648,7328.9,Non-binary,6,29,49,12,Carrier C,791.95,Supplier 1,Bangalore,6,234,24,90.78,Pending,2.24386,Air,Route C,547.28
haircare,SKU2705,58.15,95,610,2920.6,Non-binary,67,26,78,11,Carrier B,646.57,Supplier 5,Mumbai,3,462,1,87.33,Pending,0.755587,Road,Route C,838.31
cosmetics,SKU2706,67.34,85,692,3380.99,Female,6,4,94,3,Carrier A,960.8,Supplier 2,Delhi,10,456,26,46.68,Pass,3.860886,Air,Route C,193.57
haircare,SKU2707,61.71,52,733,8275.46,Female,10,13,96,24,Carrier C,906.68,Supplier 4,Bangalore,2,734,14,29.44,Pass,1.7896,Sea,Route A,830.65
skincare,SKU2708,60.44,56,695,2205.81,Female,42,3,36,8,Carrier B,519.52,Supplier 1,Mumbai,28,209,4,94.36,Fail,4.380028,Road,Route A,358.93
haircare,SKU2709,68.74,51,251,6410.45,Female,91,25,61,24,Carrier C,540.05,Supplier 4,Bangalore,17,933,3,48.7,Fail,4.21352,Air,Route A,484.67
skincare,SKU2710,45.16,69,597,2771.61,Unknown,30,25,98,18,Carrier B,850.26,Supplier 4,Mumbai,11,736,8,82.56,Pass,0.308166,Rail,Route A,623.62
skincare,SKU2711,75.08,85,19,3233.91,Unknown,24,6,28,9,Carrier B,476.74,Supplier 1,Bangalore,22,645,21,61.98,Fail,1.524376,Road,Route C,851.63
cosmetics,SKU2712,31.05,96,694,5505.59,Female,86,21,23,28,Carrier B,206.45,Supplier 3,Bangalore,15,502,20,39.69,Pending,1.157662,Air,Route A,808.7
haircare,SKU2713,58.54,40,821,5953.84,Female,6,28,36,24,Carrier A,423.81,Supplier 5,Bangalore,11,818,18,83.43,Pass,1.020414,Sea,Route A,716.37
cosmetics,SKU2714,92.86,54,670,8788.37,Male,92,6,48,10,Carrier C,382.96,Supplier 5,Mumbai,20,116,14,54.87,Pending,1.780726,Sea,Route B,132.27
cosmetics,SKU2715,10.62,73,799,7576.02,Unknown,80,12,55,12,Carrier B,776.49,Supplier 1,Mumbai,23,648,7,85.77,Pending,3.531375,Sea,Route A,924.73
skincare,SKU2716,50.27,81,492,3388.41,Male,30,29,93,6,Carrier A,509.84,Supplier 3,Mumbai,24,557,23,69.04,Pending,3.78046,Air,Route A,240.11
cosmetics,SKU2717,88.73,99,973,6587.43,Unknown,83,2,34,14,Carrier B,116.88,Supplier 5,Bangalore,12,283,7,46.93,Pending,1.743129,Rail,Route A,809.69
cosmetics,SKU2718,35.15,84,847,1875.59,Female,55,28,95,26,Carrier C,494.27,Supplier 2,Chennai,25,425,4,98.76,Pending,1.815663,Sea,Route A,177.61
cosmetics,SKU2719,38.84,62,533,5499.9,Non-binary,95,6,95,21,Carrier A,909.2,Supplier 3,Kolkata,23,674,6,65.49,Fail,0.807378,Rail,Route B,393.11
skincare,SKU2720,97.5,48,430,9830.95,Female,56,9,11,2,Carrier C,240.74,Supplier 3,Chennai,28,697,28,38.48,Pass,1.043434,Rail,Route A,284.89
cosmetics,SKU2721,94.43,68,129,5133.03,Female,82,19,14,5,Carrier C,208.23,Supplier 1,Kolkata,6,846,27,98.81,Pending,3.477189,Air,Route B,691.02
skincare,SKU2722,37.69,19,194,4154.75,Unknown,44,19,4,2,Carrier A,836.33,Supplier 2,Mumbai,17,541,13,21.57,Pending,3.642887,Road,Route A,556.64
haircare,SKU2723,94.87,66,606,2260.1,Unknown,60,28,74,20,Carrier C,631.98,Supplier 3,Kolkata,19,599,1,45.32,Pending,0.213067,Rail,Route C,406.53
cosmetics,SKU2724,53.15,76,332,7303.73,Unknown,37,28,44,18,Carrier B,284.12,Supplier 1,Bangalore,23,878,11,75.61,Pending,1.530982,Air,Route B,391.37
skincare,SKU2725,85.67,10,202,4865.85,Non-binary,96,14,53,25,Carrier C,575.37,Supplier 1,Mumbai,14,826,9,31.1,Pass,0.618253,Sea,Route C,796.82
cosmetics,SKU2726,38.74,45,105,7078.59,Unknown,70,23,66,28,Carrier A,841.35,Supplier 5,Mumbai,3,624,25,71.27,Fail,2.713579,Road,Route A,209.46
cosmetics,SKU2727,14.22,1,158,4029.83,Female,42,24,91,22,Carrier A,139.27,Supplier 2,Delhi,23,615,15,91.58,Fail,0.68781,Rail,Route B,153.97
skincare,SKU2728,22.52,25,313,6845.41,Non-binary,58,16,63,8,Carrier A,937.64,Supplier 1,Mumbai,23,246,11,70.96,Fail,3.104007,Sea,Route A,895.77
haircare,SKU2729,15.92,27,365,3095.04,Non-binary,94,17,16,17,Carrier C,533.35,Supplier 4,Mumbai,26,638,3,91.05,Fail,0.724787,Sea,Route C,193.94
haircare,SKU2730,62.31,76,376,2463.75,Unknown,98,24,35,9,Carrier A,916.65,Supplier 5,Mumbai,15,623,20,87.81,Pass,4.522097,Sea,Route B,982.56
cosmetics,SKU2731,55.62,88,654,1730.88,Non-binary,4,11,6,12,Carrier C,647.75,Supplier 5,Delhi,29,307,5,90.14,Fail,2.219459,Sea,Route B,332.12
skincare,SKU2732,89.44,15,344,2566.59,Female,2,4,23,18,Carrier A,880.08,Supplier 5,Bangalore,23,116,25,89.45,Pass,1.337556,Road,Route A,229.06
skincare,SKU2733,77.29,18,784,5716.92,Male,13,19,26,3,Carrier C,422.99,Supplier 1,Chennai,17,467,10,41.36,Pending,1.030212,Rail,Route B,881.6
haircare,SKU2734,90.84,1,541,9365.86,Unknown,48,27,69,22,Carrier B,452.31,Supplier 4,Delhi,15,826,24,34.11,Fail,2.91453,Rail,Route B,851.01
cosmetics,SKU2735,38.83,55,82,4143.69,Unknown,97,14,20,13,Carrier A,733.54,Supplier 5,Delhi,17,560,18,70.75,Pending,1.383048,Rail,Route A,196.73
cosmetics,SKU2736,47.23,42,746,5400.42,Unknown,39,5,31,8,Carrier A,545.15,Supplier 3,Bangalore,14,573,26,68.67,Pending,4.647265,Rail,Route A,251.92
cosmetics,SKU2737,92.83,45,293,6149.05,Male,53,23,93,23,Carrier B,213.95,Supplier 2,Kolkata,22,935,2,89.15,Fail,1.404365,Air,Route B,115.69
haircare,SKU2738,34.69,54,217,4134.34,Male,75,23,22,1,Carrier C,299.35,Supplier 2,Bangalore,19,655,29,85.18,Fail,0.031179,Road,Route A,684.0
cosmetics,SKU2739,37.61,31,267,5225.34,Female,22,1,5,2,Carrier C,486.01,Supplier 4,Chennai,18,535,23,73.44,Pending,4.927276,Air,Route B,343.36
cosmetics,SKU2740,65.25,29,580,2064.67,Non-binary,25,15,83,17,Carrier B,603.58,Supplier 5,Chennai,8,473,27,47.79,Pending,2.727575,Air,Route C,568.71
haircare,SKU2741,73.82,58,328,7657.76,Female,56,11,26,10,Carrier C,171.28,Supplier 4,Chennai,12,705,11,99.65,Pending,1.350753,Rail,Route C,307.52
skincare,SKU2742,38.36,71,210,2233.32,Non-binary,55,27,62,8,Carrier B,245.3,Supplier 5,Mumbai,14,801,8,82.94,Pending,1.949597,Rail,Route B,567.44
skincare,SKU2743,21.2,32,702,4950.91,Female,61,28,67,16,Carrier A,207.98,Supplier 5,Bangalore,10,279,3,95.32,Fail,0.696825,Sea,Route A,175.67
haircare,SKU2744,8.31,22,950,9885.89,Female,28,19,82,10,Carrier A,85.7,Supplier 2,Chennai,7,589,5,80.73,Fail,3.51463,Rail,Route C,254.38
skincare,SKU2745,45.1,87,229,6374.45,Male,70,8,93,28,Carrier C,936.47,Supplier 5,Kolkata,6,743,1,40.4,Fail,1.128403,Sea,Route B,162.4
skincare,SKU2746,29.85,19,680,2292.86,Female,78,2,52,26,Carrier B,609.65,Supplier 5,Delhi,24,449,29,97.2,Fail,1.450264,Rail,Route A,523.75
skincare,SKU2747,27.55,60,942,2236.7,Non-binary,71,15,57,27,Carrier A,806.14,Supplier 3,Bangalore,3,522,19,23.29,Fail,0.058975,Sea,Route A,888.33
haircare,SKU2748,50.04,26,973,8873.24,Non-binary,69,9,87,26,Carrier A,232.39,Supplier 5,Delhi,8,604,27,26.56,Pending,1.128173,Rail,Route B,725.76
skincare,SKU2749,90.29,31,829,8545.34,Male,40,21,48,7,Carrier B,442.05,Supplier 2,Kolkata,19,272,25,37.56,Pending,4.54333,Rail,Route C,628.43
skincare,SKU2750,17.36,50,913,4098.1,Unknown,95,14,20,4,Carrier A,672.7,Supplier 3,Mumbai,11,136,3,31.5,Pass,1.05918,Air,Route A,556.04
haircare,SKU2751,31.79,22,683,6426.46,Non-binary,99,28,92,29,Carrier B,911.61,Supplier 4,Kolkata,21,907,22,90.29,Pending,2.152791,Rail,Route B,366.93
cosmetics,SKU2752,18.86,52,221,2637.47,Male,35,13,86,15,Carrier B,149.08,Supplier 3,Bangalore,18,815,12,62.14,Pass,1.350211,Road,Route A,263.07
skincare,SKU2753,33.73,48,54,8499.62,Non-binary,35,16,73,28,Carrier A,298.26,Supplier 5,Bangalore,12,235,8,38.56,Fail,3.845566,Air,Route B,284.85
cosmetics,SKU2754,87.59,94,979,1026.98,Female,93,24,75,5,Carrier C,897.73,Supplier 1,Delhi,3,587,1,34.89,Pass,4.859036,Air,Route A,459.31
haircare,SKU2755,46.55,2,347,4957.14,Male,52,22,38,11,Carrier C,231.93,Supplier 1,Delhi,4,311,25,31.44,Pending,2.962507,Road,Route A,578.87
cosmetics,SKU2756,45.36,80,61,2043.78,Female,56,2,1,6,Carrier B,419.44,Supplier 1,Chennai,21,372,11,44.09,Pass,2.403205,Air,Route B,364.98
skincare,SKU2757,65.58,75,177,8963.2,Female,62,26,9,12,Carrier C,414.41,Supplier 5,Mumbai,7,213,20,35.85,Fail,3.90562,Sea,Route B,577.05
skincare,SKU2758,64.32,41,187,5878.03,Non-binary,87,12,59,22,Carrier B,536.18,Supplier 3,Mumbai,25,926,3,73.79,Pending,2.368908,Road,Route A,239.36
cosmetics,SKU2759,66.84,92,366,8309.03,Male,68,29,38,10,Carrier B,700.51,Supplier 1,Chennai,17,105,11,90.41,Pending,3.933659,Rail,Route B,979.97
haircare,SKU2760,27.2,31,543,2736.96,Female,6,8,73,6,Carrier B,782.69,Supplier 3,Mumbai,5,952,4,84.91,Fail,1.210576,Sea,Route B,307.02
cosmetics,SKU2761,75.83,51,189,5485.76,Unknown,54,8,81,14,Carrier A,268.78,Supplier 5,Delhi,21,319,24,28.2,Pending,2.858455,Road,Route A,351.54
haircare,SKU2762,65.11,29,760,1767.24,Female,62,25,56,23,Carrier C,547.45,Supplier 5,Chennai,23,589,1,67.79,Fail,3.81015,Air,Route A,384.3
haircare,SKU2763,39.24,53,355,1016.98,Non-binary,79,1,86,3,Carrier A,354.12,Supplier 2,Bangalore,15,215,25,51.98,Pending,0.060377,Rail,Route A,399.67
haircare,SKU2764,13.72,33,0,7289.11,Unknown,7,19,77,29,Carrier C,764.55,Supplier 1,Delhi,3,909,1,83.2,Fail,2.688582,Rail,Route B,646.45
cosmetics,SKU2765,68.03,37,624,3511.2,Female,86,23,19,19,Carrier A,954.22,Supplier 4,Delhi,10,389,9,49.21,Pass,1.075563,Road,Route A,803.78
cosmetics,SKU2766,75.16,15,143,3860.83,Female,89,26,6,11,Carrier C,657.3,Supplier 3,Delhi,25,588,16,57.03,Pass,1.043776,Road,Route A,547.89
haircare,SKU2767,80.61,12,556,6696.69,Non-binary,39,9,75,10,Carrier B,518.03,Supplier 3,Delhi,2,756,8,22.1,Pending,3.098615,Sea,Route C,817.03
haircare,SKU2768,97.71,28,963,8819.93,Non-binary,6,26,6,6,Carrier C,477.25,Supplier 1,Chennai,19,840,23,95.32,Pass,4.144053,Air,Route B,884.24
cosmetics,SKU2769,53.41,25,451,8301.69,Non-binary,11,11,8,5,Carrier B,975.02,Supplier 2,Chennai,27,847,28,95.61,Pass,3.941381,Sea,Route A,218.36
cosmetics,SKU2770,87.66,63,907,7474.55,Male,22,1,75,24,Carrier B,290.89,Supplier 5,Mumbai,27,438,21,63.27,Pending,1.186202,Rail,Route A,785.13
skincare,SKU2771,48.54,21,354,9591.42,Male,86,6,30,19,Carrier B,96.43,Supplier 5,Chennai,21,426,2,64.46,Fail,0.621953,Sea,Route A,830.61
skincare,SKU2772,42.14,48,796,1753.27,Unknown,22,20,9,11,Carrier B,87.66,Supplier 1,Delhi,28,533,7,85.54,Pending,3.536849,Road,Route C,229.51
skincare,SKU2773,14.69,50,426,1971.71,Female,84,2,30,27,Carrier C,260.77,Supplier 3,Chennai,10,968,11,65.47,Pending,0.991198,Sea,Route B,884.36
haircare,SKU2774,59.66,3,498,3460.77,Non-binary,17,17,66,8,Carrier B,310.27,Supplier 2,Bangalore,22,342,13,96.01,Fail,2.985886,Rail,Route A,100.08
haircare,SKU2775,46.9,36,375,8820.62,Unknown,4,29,43,4,Carrier B,444.46,Supplier 3,Kolkata,23,785,17,73.64,Fail,2.830128,Air,Route C,347.81
haircare,SKU2776,34.19,52,786,2010.82,Unknown,48,18,19,12,Carrier B,370.53,Supplier 4,Chennai,14,719,3,92.73,Pass,0.648321,Sea,Route C,323.0
skincare,SKU2777,81.26,93,527,5097.41,Non-binary,33,12,63,12,Carrier A,76.23,Supplier 2,Kolkata,6,266,15,22.27,Fail,4.316067,Road,Route C,340.76
haircare,SKU2778,64.02,16,220,5175.96,Non-binary,2,7,53,19,Carrier A,908.75,Supplier 4,Kolkata,21,271,27,30.28,Pass,1.594564,Rail,Route B,916.02
haircare,SKU2779,39.34,92,537,2836.92,Unknown,9,25,60,2,Carrier A,839.87,Supplier 2,Chennai,11,768,22,44.21,Fail,4.42213,Sea,Route A,743.7
cosmetics,SKU2780,71.36,76,779,2470.36,Unknown,26,5,61,8,Carrier C,216.16,Supplier 5,Kolkata,15,470,27,23.79,Fail,2.100344,Sea,Route A,570.45
skincare,SKU2781,90.09,88,892,2479.87,Unknown,35,5,66,25,Carrier A,781.8,Supplier 2,Bangalore,29,977,17,35.81,Pending,4.796627,Road,Route A,476.84
cosmetics,SKU2782,39.68,99,448,4509.06,Female,65,25,55,4,Carrier A,234.41,Supplier 1,Kolkata,18,266,14,58.52,Pass,2.081932,Air,Route A,214.98
haircare,SKU2783,14.41,41,356,7034.04,Female,61,10,88,6,Carrier A,457.21,Supplier 3,Delhi,25,763,7,43.91,Pass,4.006693,Road,Route C,917.27
haircare,SKU2784,33.34,76,59,3359.28,Non-binary,61,15,14,17,Carrier A,424.2,Supplier 3,Bangalore,12,212,10,76.43,Pending,4.993318,Rail,Route A,834.12
skincare,SKU2785,20.21,1,935,8482.32,Female,0,29,26,18,Carrier A,58.9,Supplier 5,Kolkata,12,528,1,42.66,Pass,0.185122,Air,Route C,692.21
cosmetics,SKU2786,9.42,62,745,5841.92,Female,31,11,15,14,Carrier B,259.69,Supplier 1,Bangalore,2,828,9,73.5,Pass,0.175022,Rail,Route B,606.05
cosmetics,SKU2787,85.62,77,677,8870.11,Male,34,24,36,9,Carrier B,573.43,Supplier 4,Chennai,7,186,3,84.46,Fail,1.361238,Sea,Route B,691.74
haircare,SKU2788,25.69,31,499,2196.31,Unknown,8,17,94,22,Carrier C,467.76,Supplier 3,Bangalore,1,369,17,82.64,Pass,3.316378,Road,Route C,593.51
cosmetics,SKU2789,90.5,42,137,6234.08,Non-binary,32,17,69,24,Carrier C,69.66,Supplier 1,Chennai,13,632,5,72.0,Fail,3.787536,Rail,Route C,317.03
haircare,SKU2790,32.62,17,775,7333.92,Male,62,28,80,9,Carrier A,230.0,Supplier 2,Delhi,1,554,28,66.38,Fail,3.583811,Road,Route C,245.64
